Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
NOVA PRODUCTION UNIT,"Kerala 673601, India",Kerala,673601,0,0,485,0,0,710,0,0,2022,Kozhikode,Kozhikode,11.308817557894736,75.91874236973683,3,2021.9999999988413,2021.999999999509,2021.9999999991835,2021.9999999977765,2021.9999999994632
OM VEERA KNITS,"Agraharaperiapalayam, Tamil Nadu 638752, India",Tamil Nadu,638752,0,0,2776,2153,0,18353,0,0,0,Erode,Erode,11.1508836,77.4367188,1,0.0,7.539057601642745e-11,0.0,0.0,0.0
ORANGE APPARLES,"No-1/3, S A Kadhar layout, Angeripalayam Main Rd, T M S Nagar, Weavers Colony, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,0,0,19060,2179,0,19365,58795,106209,94668,Tiruppur,Coimbatore,11.121108205263155,77.34359659473684,1,94667.99999999913,94667.9999999997,94667.99999999952,94667.99999999838,94667.99999999953
P.K.B OIL MILLS,"Savadi, SH 96, Thittuparai, Tamil Nadu 638701, India",Tamil Nadu,638701,0,0,76000,0,0,0,0,0,0,Kangayam,Erode,11.008906164814816,77.55643352407408,1,0.0,2.924620115035675e-10,0.0,0.0,0.0
P.K.PACK,"3/72 S, Kumarapalayam Rd, Senjerimalai, Tamil Nadu 641669, India",Tamil Nadu,641669,0,0,14773,31464,18342,17152,56355,130768,69106,Palladam,Coimbatore,10.9014734,77.1706558,1,69105.9999999991,69105.9999999996,69105.99999999937,69105.9999999983,69105.99999999948
P.S. APPARELS,"15, Race Course Rd, Old Narasingapuram, Race View Colony, Guindy, Chennai, Tamil Nadu 600032, India",Tamil Nadu,600032,0,0,2694,2727,0,0,0,0,8858,Chennai City Corporation,Chennai,13.67766249574468,80.14737650425532,2,8857.999999998863,8857.999999999522,8857.999999999203,8857.999999997814,8857.99999999947
P.S.R TRENDS,"38RP+V9R, K V R Nagar, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,3715,11198,3671,0,24613,213,0,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,0.0,4.4474821273654295e-11,0.0,0.0,0.0
PALLICKAL FOOD PRODUCTS,"Pallickal, Kerala, India",Kerala,688524,0,0,41380,0,0,0,0,0,0,Cherthala,Alappuzha,9.6891011625,76.33285069583334,0,0.0,1.9901055088492088e-10,0.0,0.0,0.0
PEACOCK APPARELS,"SF 190 Kodivelangadu, Tiruppur - Palladam Rd, MGR Nagar, Arulpuram, Tiruppur, Tamil Nadu 641664, India",Tamil Nadu,641664,0,0,6953,8273,2136,0,1830,4633,0,Palladam,Coimbatore,10.98807019,77.28173242999999,1,0.0,8.624774409118873e-11,0.0,0.0,0.0
PELICAN MEDICAL SYSTEMS,"27WQ+M57, Chittoor - Cheranallur Rd, Amrita Nagar, Edappally, Ernakulam, Kochi, Kerala 682034, India",Kerala,682034,0,0,50080,1000,0,0,0,1842,0,Ernakulam,Ernakulam,10.050370233333332,76.29097818333334,0,0.0,2.2124728722291502e-10,0.0,0.0,0.0
PERILAC GARMENTS,"3/485, Mannarai, Uthukuli Main Road, Uthukuli Main Road, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,4320,5941,0,0,0,0,0,Tirupur,Coimbatore,11.1214821,77.36035476666666,1,0.0,8.557043526516247e-11,0.0,0.0,0.0
POLYKOT INDUSTRIES,"12/2, Kaveekunnu, Anthiyalam, Pala, Kerala 686574, India",Kerala,686574,0,0,3,0,0,0,0,0,0,Meenachil,Kottayam,9.722305693333334,76.66728714,0,0.0,8.731958941704848e-11,0.0,0.0,0.0
POOMAS TRADE LINKS,"Tanur Madathil Rd, near Stadium, Thazhepalam, Tirur, Kerala 676107, India",Kerala,676107,0,0,502,0,0,0,0,0,0,Tirur,Malappuram,10.9207365,75.915944225,3,0.0,8.866656454266098e-11,0.0,0.0,0.0
PRACO TRADE LINKS,"XM4X+WF8, Vellakoil, Tamil Nadu 638111, India",Tamil Nadu,638111,0,0,51000,0,0,0,0,0,0,Kangeyam,Erode,10.93560745,77.68686305,1,0.0,2.2497828777548646e-10,0.0,0.0,0.0
PRINCE POLYMERS,"MES Bus Stop, SH 16, Aluva, Kerala 683112, India",Kerala,683112,0,0,6750,0,0,0,0,0,0,Kunnathunad,Ernakulam,10.08974094375,76.39621829375,0,0.0,1.05532096776783e-10,0.0,0.0,0.0
PRINTECH MACHINERIES,"SF.No 137, 1A 2B, Bharathi St, Om Sakthi Nagar, Chinnavedampatti, Coimbatore, Tamil Nadu 641049, India",Tamil Nadu,641049,0,0,2688,0,0,0,4000,4035,0,Coimbatore North,Coimbatore,11.072554814285716,76.98120481428572,1,0.0,9.27977123594801e-11,0.0,0.0,0.0
PRM METAL CRAFTS,"Ground Floor, Indo Persian NJK Square, Valanjambalam, Sahodaran Ayyappan Rd, Ravipuram, Ernakulam South, Ernakulam, Kochi, Kerala 682036, India",Kerala,682036,0,0,224,0,0,0,0,0,0,Ernakulam,Ernakulam,9.959980295833333,76.29498357083334,0,0.0,8.791614553480472e-11,0.0,0.0,0.0
PROPEL INDUSTRIES,"SF No. 38/1-B, Kangayampalayam, Trichy Rd, Sagaya Annai Nagar, Sulur, Tamil Nadu 641401, India",Tamil Nadu,641401,0,0,353790,341479,101372,22000,118519,50771,42461,Palladam,Coimbatore,11.027609085714284,77.15984744285714,1,42461.00000000077,42461.00000000047,42460.99999999936,42460.999999999,42460.999999999556
R.M.P.IMPEX,"S.F.NO.464/4, MOOGAMBIGAI COLONY, POST, EB Colony, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,4182,0,0,0,0,23111,0,Tiruppur,Coimbatore,11.135501066666668,77.34238386666667,1,0.0,1.11250877405333e-10,0.0,0.0,0.0
R.T.R.GARMENTS,"38MW+2MX, Thennampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,12904,11386,0,33210,80986,89821,28094,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,28093.999999998992,28093.99999999954,28093.99999999928,28093.999999998094,28093.999999999454
RABIA SEA FOODS,"20, 1007, Nambiapuram Rd, Palluruthy, Kochi, Kerala 682006, India",Kerala,682006,0,0,56000,0,0,299540,84180,26000,1269030,Kochi,Ernakulam,9.917652551851852,76.27326455925926,0,1269030.0000000012,1269030.0000000005,1269030.0000000033,1269030.0000000044,1269030.0000000007
RADIANT MOULDS & COMPOUNDS,"Room number 21/429,Puducherry, Palakkad, Pudussery West, Kerala 678623, India",Kerala,678623,0,0,2225,0,4950,0,0,0,0,Palakkad,Palakkad,10.794970776190477,76.72788711428572,1,0.0,8.894851361833178e-11,0.0,0.0,0.0
RAGA EXPORTS,"33P7+R43, Andakkapalayam, Coimbatore, Tamil Nadu 641062, India",Tamil Nadu,641062,0,0,6908,0,0,0,0,0,0,Coimbatore South,Coimbatore,11.0632278125,77.0744629125,1,0.0,1.0595859391074444e-10,0.0,0.0,0.0
RAMESH FLOWERS P.LTD.,"A-62(A), SIPCOT Industrial Complex, Therku Veerapandiapuram, Milavittan, Thoothukudi, Tamil Nadu 628002, India",Tamil Nadu,628002,0,0,1742,0,13627,404,385802,47179,9291,Thoothukkudi,Tuticorin,8.833638607843136,78.10308046078431,0,9290.99999999888,9290.999999999163,9290.9999999991,9290.999999998356,9290.99999999952
RASDIIG INC.,"4, PKMR Nagar, Opp. Govt Hospital, Dharapuram Road, SH 174, GKMR Nagar, Tiruppur, Tamil Nadu 641608, SH 174, GKMR Nagar, Thillai Nagar, Velliangadu, Tiruppur, Tamil Nadu 641608, India",Tamil Nadu,641608,0,0,5226,0,0,0,0,0,0,GKMR Nagar,Tiruppur,11.0773235,77.36649935,1,0.0,1.0141828897831915e-10,0.0,0.0,0.0
RAVIS EXPORTS,"3P45+P43, Adisamangalam Temple Rd, Thekkumchery, Kerala 691507, India",Kerala,691507,0,0,31950,0,0,0,0,0,0,Kottarakkara,Kollam,9.043139252830189,76.7161006773585,0,0.0,1.7355569029468868e-10,0.0,0.0,0.0
REACHER APPARELS,"SF No. 356, Behind, Srinivasa Theatre, Asher Nagar, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,207,0,0,0,4372,0,0,Tiruppur,Coimbatore,11.135501066666668,77.34238386666667,1,0.0,8.352192675085884e-11,0.0,0.0,0.0
RIOTECH INDUSTRIES,"MIE Mini Industrial Estate, Valavoor, Vallichira, Kerala 686635, India",Kerala,686635,0,0,1296,0,0,0,0,18394,31432,Meenachil,Kottayam,9.750672510714285,76.62233675714285,0,31431.99999999889,31431.99999999956,31431.99999999928,31431.999999997923,31431.99999999949
ROSUN NATURAL PRODUCTS,"Rosun Natural Products Pvt. Ltd, 47, Mount Poonamallee Rd, Swaminatha Nagar, Kattupakkam, Chennai, Tamil Nadu 600056, India",Tamil Nadu,600056,0,0,18900,0,0,0,0,0,0,Sriperumbudur,Kanchipuram,13.058651663333334,80.12057256666667,2,0.0,1.3832918650863034e-10,0.0,0.0,0.0
S.M. APPARELS,"SF NO. 495, 1/B, Main Rd, Poonthottam, Palavanchipalayam, Kallangadu, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,2150,23249,102177,156256,319563,394306,395622,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,395621.9999999998,395621.99999999977,395622.0000000004,395622.0000000005,395621.99999999977
S.P.A. EXPORTS,"110-E, VELUSAMYPURAM, THIRUVALLUVAR NAGAR ,KOTHUR ROAD, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,2940,0,0,0,0,0,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826,1,0.0,9.524757728062344e-11,0.0,0.0,0.0
S.P.P ENTERPRISES,"No.160/6A, National Highway, Taluk, Mambakkam, Sriperumbudur, Tamil Nadu 602106, India",Tamil Nadu,602106,0,0,163165,0,0,0,0,0,0,Sriperumbudur,Kanchipuram,12.927223546153847,79.87535630769231,2,0.0,5.277507626538949e-10,0.0,0.0,0.0
SAANVI EXPORTS,"11/390A Vishakapuram, Mangalapuram, PO, Kanjikuzhy, Thamarachal, Muhamma, Kerala 688525, India",Kerala,688525,0,0,26370,250549,220789,85817,173515,220164,308198,Cherthala,Alappuzha,9.619357622727271,76.35883995454545,0,308198.0,308197.9999999993,308197.9999999996,308198.00000000023,308197.9999999999
SABARE APPARELS,"Pappanaickan Palayam Main Road, Tirupur, 49C4+XP5, Golden Nagar, Papanayakan Palayam, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,2500,0,0,0,0,0,0,Tirupur,Coimbatore,11.1214821,77.36035476666666,1,0.0,9.40598637430092e-11,0.0,0.0,0.0
SAINA EXPORTS,"P. H WARD, AS ROAD, Kommady, Alappuzha, Aryad South, Kerala 688001, India",Kerala,688001,0,0,45718,84429,182534,169426,117705,87131,177408,Ambalapuzha,Alappuzha,9.49638391904762,76.33209264761905,0,177407.99999999974,177407.99999999956,177407.99999999962,177407.99999999927,177407.9999999997
SAM TURBO INDUSTRY,"Avinashi Rd, Neelambur, Tamil Nadu 641062, India",Tamil Nadu,641062,0,0,205,0,0,16,0,0,0,Coimbatore South,Coimbatore,11.0632278125,77.0744629125,1,0.0,8.785216689928835e-11,0.0,0.0,0.0
SAMRAJ ENGINEERING CONTROLS P.LTD.,"641035, MGR Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",Tamil Nadu,641035,0,0,38232,23880,0,0,0,0,0,Coimbatore North,Coimbatore,11.075230651851852,77.00013037037037,1,0.0,1.3664234287108214e-10,0.0,0.0,0.0
SARVA GROUP GLOBAL,"Dubai Rd, Ponnuparambil, Guruvayur, Kerala 680104, India",Kerala,680104,0,0,712,0,0,11,0,0,0,Guruvayur,Thrissur,10.590201426666669,76.05862394,3,0.0,8.922470275570726e-11,0.0,0.0,0.0
SATURN EXPORTS,"482M+PMW, Rayapuram Extension, Pethi Chetti Puram, Rayapuram, Tiruppur, Tamil Nadu 641601, India",Tamil Nadu,641601,0,0,15330,20784,23591,4725,10185,0,0,Avinashi,Coimbatore,11.096039183333334,77.27852751666666,1,0.0,4.7106243446943555e-11,0.0,0.0,0.0
SEAGULL ASSOCIATES,"1/805, Sri Paranthaman Nagar, Dharapuram Main Rd, K Chettipalayam, Tiruppur, Tamil Nadu 641608, India",Tamil Nadu,641608,0,0,199,0,0,0,0,0,0,Chettipalayam,Tiruppur,11.0773235,77.36649935,1,0.0,8.784866181107664e-11,0.0,0.0,0.0
SHALOM GLOBAL EXPORTS,"436, Mudichur Rd, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045, India",Tamil Nadu,600045,0,0,55000,0,0,0,0,0,0,Tambaram,Kanchipuram,12.929014885106383,80.11473080425532,2,0.0,2.3577568357197943e-10,0.0,0.0,0.0
SHAMBALA TRADERS,"PWQW+3X8, Kallakurichi - Kachirapalayam Rd, Kallakurichi, Tamil Nadu 606202, India",Tamil Nadu,606202,0,0,13020,0,0,0,0,0,0,Kallakurichi,Villupuram,11.755419985714283,78.96643744285714,2,0.0,1.2245701468778572e-10,0.0,0.0,0.0
SIVI EXPORTS,"Rajivee Nager, 499H+RH7, 3rd St, Parappalayam, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,5741,0,0,0,0,0,0,Tirupur,Coimbatore,11.1214821,77.36035476666666,1,0.0,1.0280845368711763e-10,0.0,0.0,0.0
SKD EXPORTS,"491/2, Poompuhar Nagar, Total Gas Back Side, Palladam Road, Sheriff Colony Extension, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,13502,0,0,0,0,0,1471,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,1470.9999999988952,1470.9999999995716,1470.9999999992162,1470.999999997785,1470.9999999994623
SMS EXPORTERS,"2/175,kondegoundenpalayam,Negamam, Pollachi, Tamil Nadu 642120, India",Tamil Nadu,642120,0,0,41363,2366483,5265917,5693062,3443758,2786051,5821730,Pollachi,Coimbatore,10.7386669,77.1391323,1,5821730.000000021,5821729.999999995,5821730.000000011,5821730.000000045,5821730.000000007
SPECIFIED RUBBERS (P)LTD.,"Kanjikuzhi, Kottayam, Kerala 686002, India",Kerala,686002,0,0,120000,0,0,0,0,0,0,Kottayam,Kottayam,9.58903118,76.53411470333333,0,0.0,4.112333652649901e-10,0.0,0.0,0.0
SPICE PLANTERS,"4CXG+C9C, Kanjoor, Kerala 683575, India",Kerala,683575,0,0,40000,58563,50796,25250,50220,25000,0,Aluva,Ernakulam,10.138994753191488,76.43064241702128,0,0.0,0.0,0.0,0.0,0.0
SREE ANNAMALAI TEX,"83/50, MC Rd, NN Garden, Washermanpet, Chennai, Tamil Nadu 600021, India",Tamil Nadu,600021,0,0,135,0,0,22459,0,0,0,Tondiarpet Fort St George,Chennai,13.111402970588236,80.2818845117647,2,0.0,6.986169771937938e-11,0.0,0.0,0.0
SREE BALAJI  INTERNATIONAL,"8/328/A, Ponnammal Nagar, ,8th Street,Pooluvapatti (PO),, Pooluvapatti, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,0,0,26000,12608,16491,0,0,0,0,Tiruppur,Coimbatore,11.121108205263155,77.34359659473684,1,0.0,1.1449681378933252e-10,0.0,0.0,0.0
SREE SIVAMURUGAN KNIT COMPACTERS,"382, TNK Towers 4th Street, Kongu Main Rd, Appachi Nagar, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,3752,0,0,0,0,0,0,Tirupur,Coimbatore,11.1214821,77.36035476666666,1,0.0,9.743944862731151e-11,0.0,0.0,0.0
SREE VEILA KNIT FAB,"Venkatachalapathy nagar, 49FF+5VM, Parapalayam Rd, Sathya Colony East, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,4276,6458,3935,8118,17033,7067,0,Tirupur,Coimbatore,11.1214821,77.36035476666666,1,0.0,6.130072799921142e-11,0.0,0.0,0.0
SREE VELAN CLOTHINGS,"22, East St, Thennampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,168,0,0,14180,62730,85479,132619,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,132618.99999999907,132618.99999999962,132618.9999999996,132618.99999999854,132618.99999999956
SRI ADITYA GARMENTS,"39P5+H29, 8th Street, Gopal Nagar, Velliangadu, Tiruppur, Tamil Nadu 641608, India",Tamil Nadu,641608,0,0,1750,0,3490,0,0,0,0,Velliangadu,Tiruppur,11.0773235,77.36649935,1,0.0,8.895496581274188e-11,0.0,0.0,0.0
SRI AGARAM IMPEX,"No.3/33-9 Annamalai Nagar, Kovai Main Rd, near Muniyappan Kovil, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,4805,0,0,0,13248,0,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826,1,0.0,8.710558816753857e-11,0.0,0.0,0.0
SRI ASMANTH IMPEX,"3W5W+9R8, Gounder Mills, Coimbatore, Tamil Nadu 641029, India",Tamil Nadu,641029,0,0,1593,0,0,0,0,0,0,Coimbatore North,Coimbatore,11.06278011,76.94077225,1,0.0,9.161155424615444e-11,0.0,0.0,0.0
SRI PARASAKTHI TEXTILES,"Sivasakthi Nagar, Komarapalayam, Tamil Nadu 638183, India",Tamil Nadu,638183,0,0,800,0,0,0,0,0,0,Tiruchengode,Namakkal,11.460816183333332,77.74414653333334,1,0.0,8.947097052949971e-11,0.0,0.0,0.0
SRI RANGANATHAR INDUSTRIES,"12/45, Thadagam Main Rd, Edayarpalayam, Coimbatore, Tamil Nadu 641025, India",Tamil Nadu,641025,0,0,2409,97480,13461,40297,168289,157811,109070,Coimbatore North,Coimbatore,11.038392615384616,76.92818573846154,1,109069.99999999916,109069.99999999936,109069.99999999926,109069.99999999872,109069.99999999952
SRI VETRI VEL EXPORTS,"FX24+Q7V, Innasiyarpuram, Thadikombu, Tamil Nadu 624709, India",Tamil Nadu,624709,0,0,26300,0,0,0,0,0,0,Dindigul,Dindigul,10.44656245,77.9115981,1,0.0,1.5830436873214234e-10,0.0,0.0,0.0
STERLING PRINT HOUSE P.LTD.,"Door No. 49, 1849, Cheranalllur Rd, Ponekkara, PO, Kochi, Kerala 682041, India",Kerala,682041,0,0,8887,8473,7962,0,0,1690,0,Kanayannur,Ernakulam,9.9560633125,76.391855675,0,0.0,8.608401828860685e-11,0.0,0.0,0.0
STONE APPARELS,"Angeripalayam Main Rd, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,10696,21913,14080,0,1974,0,0,Tiruppur,Coimbatore,11.135501066666668,77.34238386666667,1,0.0,5.2359632761112387e-11,0.0,0.0,0.0
SUBI EXPORTS,"#21A, Ramraj Nagar, Gandhinagar, PO, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,8091,20180,24379,7516,17600,17971,26168,Tiruppur,Coimbatore,11.135501066666668,77.34238386666667,1,26167.999999998967,26167.99999999952,26167.99999999923,26167.99999999798,26167.999999999494
SUGANTHAM CREATIONS,"641604, Palladam Main Rd, Sheriff Colony Extension, Tiruppur, Tamil Nadu 641605, India",Tamil Nadu,641604,0,0,501,0,0,0,0,0,0,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,0.0,8.866386519371184e-11,0.0,0.0,0.0
SURYA TOOLS CENTRE,"Vyabharabavan Bldg. Ground floor NH road, Dt, Puthanathani, Kerala 676552, India",Kerala,676552,0,0,4730,6869,10877,141,0,1275,1532,Tirur,Malappuram,10.902934205042015,76.05797082941177,3,1531.9999999988768,1531.999999999514,1531.999999999178,1531.9999999977963,1531.9999999994661
TBLR EXPORTS P.LTD.,"Natesa Gounder St, Ganapathy, Coimbatore, Tamil Nadu 641006, India",Tamil Nadu,641006,0,0,13200,0,0,0,0,0,0,Coimbatore North,Coimbatore,11.059443936363635,76.99888995,1,0.0,1.2294289749862791e-10,0.0,0.0,0.0
TEXWIN IMPEX,"5, R.V.E Nagar, Ist Street Privu, Kangayam Rd, Rakkiyapalayam, Tiruppur, Nachipalayam, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,16457,1495,0,0,0,0,0,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,0.0,1.2836212120534489e-10,0.0,0.0,0.0
THAIMADAM MACHINES,"CHX3+3RC, Changanassery Bypass, Kunnakkad, Fathimapuram, Changanassery, Kerala 686101, India",Kerala,686101,0,0,4415,0,0,0,0,0,0,Changanassery,Kottayam,9.447470443010753,76.5399100483871,0,0.0,9.922911698058022e-11,0.0,0.0,0.0
THEKKADY AGRO PRODUCTS,"Thekkady, Kumily, Kerala, India",Kerala,682024,0,0,10880,7000,0,19121,17280,203092,25289,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371,0,25288.999999999,25288.999999999683,25288.99999999936,25288.99999999802,25288.99999999937
THIRUKUMARAN FIBRES,"3/8, V.G.Pudur Ammapati (P. O, Udumalaipettai, Tamil Nadu 642205, India",Tamil Nadu,642205,0,0,442650,880530,163380,138680,0,0,0,Udamalpet,Coimbatore,10.6707132,77.17112695,1,1.579886161338064e-09,0.0,0.0,0.0,0.0
TIRUPUR CITY STYLE COLLECTION,"Tiruppur, Tamil Nadu, India",Tamil Nadu,682002,0,0,8849,0,0,0,0,0,0,Kochi,Ernakulam,9.957255232894736,76.25402236842105,0,0.0,1.1119803022099268e-10,0.0,0.0,0.0
TIRUR COCONUT TRADERS,"WWMP+M2M, Thalakkadathur, Tirur, Kerala 676103, India",Kerala,676103,0,0,28000,56000,0,84000,0,0,0,Tirur,Malappuram,10.922471227333332,75.954607818,3,0.0,0.0,0.0,0.0,0.0
TRAVANCORE POLYMERS P.LTD.,"Panthackal - Chirangara Road, Panthackal,, Paduapuram P.O, Angamaly, Kerala 683576, India",Kerala,683576,0,0,2000,60300,0,10100,20200,5050,0,Aluva,Ernakulam,10.2298903375,76.37638655416666,0,0.0,0.0,0.0,0.0,0.0
TRIVIKRAM FLOWTECH,"21, Indira Nagar, Gopalasamy colony, Thadagam Main Rd, PMR Nagar, KNG Pudur Pirivu, Coimbatore, Tamil Nadu 641025, India",Tamil Nadu,641025,0,0,2070,0,0,0,0,4950,0,Coimbatore North,Coimbatore,11.038392615384616,76.92818573846154,1,0.0,9.560871957706344e-11,0.0,0.0,0.0
TROPICAL BATH SOLUTIONS P.LTD.,"34/136 A,C,H Florence, NH Ln, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,4130,0,0,0,0,0,0,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371,0,0.0,9.845980253008007e-11,0.0,0.0,0.0
UNICLEAN HYGIENE SOLUTIONS,"United tower 2nd floor .opposit highway hypermarket, Mannarkkad Rd, KSHB Colony, Perintalmanna, Kerala 679322, India",Kerala,679322,0,0,56895,0,1658,10989,27250,124131,91207,Perinthalmanna,Malappuram,10.977929251428572,76.22854857333334,3,91206.99999999926,91206.99999999993,91206.99999999964,91206.99999999834,91206.9999999995
UNIQUE IMPEX,"284-C, AMUTHAM NAGAR, 40FT ROAD, Vaiyapuri Nagar, Green Lands, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,27582,47305,0,0,10258,9488,16708,Aravakurichi,Karur,10.96040589130435,78.06453304347826,1,16707.99999999901,16707.99999999956,16707.999999999174,16707.99999999794,16707.999999999476
V.COOL EXPORTS,"Sf 102, Kasi Palayam Main Road, Vijayapuram, S I D C O, Tiruppur, Tamil Nadu 641606, India",Tamil Nadu,641606,0,0,1661,0,8733,0,0,0,6333,Tiruppur,Coimbatore,11.108007883333332,77.3994223,1,6332.999999998864,6332.999999999517,6332.9999999992015,6332.999999997806,6332.9999999994725
V.M.POLYTEX LTD.,"V.M.POLYTEX LIMITED, Kanjikode, Pudussery Central, Kerala 678621, India",Kerala,678621,0,0,51700,364406,425058,473023,540404,539038,349147,Palakkad,Palakkad,10.801037787179489,76.76718873076923,1,349147.0000000009,349146.9999999989,349146.99999999953,349147.0000000017,349146.99999999977
V.MAGAASH GARMENTS,"Ganapathipalayam Rd, Chinnakarai, Tiruppur, Tamil Nadu 641605, India",Tamil Nadu,641605,0,0,2054,0,0,0,0,0,0,Kangayam,Erode,11.1207516,77.335338875,1,0.0,9.285595411170024e-11,0.0,0.0,0.0
VASANTHA MODERN RICE MILL,"146 main road, kondikulam, Alivalam, post, Pattukkottai, Kondikulam, Tamil Nadu 614602, India",Tamil Nadu,614602,0,0,148480,98000,0,0,0,0,0,Pattukottai,Thanjavur,10.421274231428573,79.32038652857143,1,0.0,2.670335855991743e-10,0.0,0.0,0.0
VASU KNITING,"58CQ+JM5, Unnamed Road, Kaalampalayam, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,5543,0,5453,0,10295,0,0,Tiruppur,Coimbatore,11.135501066666668,77.34238386666667,1,0.0,8.722172691803326e-11,0.0,0.0,0.0
VEE BEE GARMENTS,"28Q6+WJ9, Sedapalayam Rd, MGR Nagar, Arulpuram, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,14787,0,0,2336,20971,30242,5572,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,5571.999999998918,5571.999999999581,5571.99999999924,5571.999999997846,5571.9999999994525
VEE CEE EXPORTS ,"152 1, Chandrapuram, K S Gardens, Knp Colony, Post, Dharapuram Road, Dharapuram Road, Renganatha Puram, Tiruppur, Tamil Nadu 641608, India",Tamil Nadu,641608,0,0,27377,3036,0,0,0,0,0,Renganatha Puram,Tiruppur,11.0773235,77.36649935,1,0.0,1.5436268496086786e-10,0.0,0.0,0.0
VEE SEVEN ENGINEERING,"Koorkenchery, Thrissur, Kerala 680007, India",Kerala,680007,0,0,1517,0,0,0,0,0,8440,Koorkenchery,Thrissur,10.497142351612904,76.20759540645162,0,8439.999999998856,8439.99999999952,8439.999999999205,8439.999999997808,8439.999999999469
VEEYES ENGINEERING,"S.F.No. 489/5, 490/1&3, Kondayam Palayam Road, Keeranatham Village Post, MGR Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",Tamil Nadu,641035,0,0,69214,0,0,0,5554,2349,0,Coimbatore North,Coimbatore,11.075230651851852,77.00013037037037,1,0.0,2.6990611598754065e-10,0.0,0.0,0.0
VELLAN GLOBAL,"S.F No. 219/2D Sarathy Lane, Annamalai Industrial Estate, Sharp Nagar, Nehru Nagar West, Kalapatti, Coimbatore, Tamil Nadu 641048, India",Tamil Nadu,641048,0,0,7648,13389,0,0,0,1980,0,Coimbatore South,Coimbatore,11.090413571428572,77.03761534285715,1,0.0,7.883582885271523e-11,0.0,0.0,0.0
VENUS MEDICALS,"QF7J+F63, Palissery, Thalassery, Kerala 670104, India",Kerala,670104,0,0,7677,0,0,0,0,0,0,Thalassery,Kannur,11.77386534,75.49511154,3,0.0,1.0803439325262023e-10,0.0,0.0,0.0
VENUS PHOTO WORLD,"Palace Rd, near UCO BANK, Changanassery, Aramanapady, Kottayam, Changanassery, Kerala 686101, India",Kerala,686101,0,0,110,0,0,0,0,0,0,Changanassery,Kottayam,9.447470443010753,76.5399100483871,0,0.0,8.760841975460467e-11,0.0,0.0,0.0
VICTUS DYEINGS,"Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,141374,5152,8324,131985,36370,3181,58849,Tiruppur,Coimbatore,11.096187535483873,77.34985892258065,1,58848.99999999964,58849.00000000015,58848.99999999972,58848.99999999836,58848.999999999534
